PurchasePrice,PurchasePriceM,DownPayment,MortgageInterestRatePercent,AnnualSupplementalMaintenanceCosts,AmortizationPeriodYears,AnnualAmortizationAmount,TotalRenovations,AdditionalPurchaseExpenses,ImputedRentalValue,PropertyExpenseTaxDeductions,MarginalTaxRatePercent,AnnualPropertyValueIncreasePercent,MonthlyRentDue,AnnualSupplementalCostsRent,InvestmentYieldRatePercent,TermYears,CompareText,ResultValue,Decision,InterestCosts,SupplementalMaintenanceCosts,AmortizationCosts,RenovationExpenses,AdditionalPurchaseExpensesOutput,GeneralCostOfPurchase,TaxDifferenceToRental,MinusPropertyValue,MortgageAtEndOfRelevantTimePeriod,TotalPurchaseCost,GeneralCostOfRental,ExcludingYieldsOnAssets,ExcludingDownPayment,TotalRentalCost,MortgageAmount,ErrorMsg
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,5.5,10,"Buying your home will work out CHF 430,068.90 cheaper than renting over the relevant time frame.",430068.9,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-118383.9,-2785298.0,1431010.0,-846052.8,860000.0,-528983.9,-747000.0,-415983.9,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,5.5,10,"Buying your home will work out CHF 570,357.55 cheaper than renting over the relevant time frame.",570357.55,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-118383.9,-2925586.6,1431010.0,-986341.45,860000.0,-528983.9,-747000.0,-415983.9,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,0.0,10,"Buying your home will work out CHF 412,885.30 cheaper than renting over the relevant time frame.",412885.3,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,39379.4,-2400000.0,1431010.0,-299885.3,860000.0,0.0,-747000.0,113000.0,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,0.0,10,"Buying your home will work out CHF 535,621.60 cheaper than renting over the relevant time frame.",535621.6,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,39379.4,-2522736.3,1431010.0,-422621.6,860000.0,0.0,-747000.0,113000.0,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,0.0,10,"Buying your home will work out CHF 663,978.40 cheaper than renting over the relevant time frame.",663978.4,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,39379.4,-2651093.1,1431010.0,-550978.4,860000.0,0.0,-747000.0,113000.0,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,0.0,10,"Buying your home will work out CHF 798,183.30 cheaper than renting over the relevant time frame.",798183.3,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,39379.4,-2785298.0,1431010.0,-685183.3,860000.0,0.0,-747000.0,113000.0,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,0.0,10,"Buying your home will work out CHF 938,471.90 cheaper than renting over the relevant time frame.",938471.9,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,39379.4,-2925586.6,1431010.0,-825471.9,860000.0,0.0,-747000.0,113000.0,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,0.5,10,"Buying your home will work out CHF 386,144.10 cheaper than renting over the relevant time frame.",386144.1,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,27918.9,-2400000.0,1431010.0,-311345.8,860000.0,-38201.7,-747000.0,74798.3,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,0.5,10,"Buying your home will work out CHF 508,880.40 cheaper than renting over the relevant time frame.",508880.4,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,27918.9,-2522736.3,1431010.0,-434082.1,860000.0,-38201.7,-747000.0,74798.3,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,0.5,10,"Buying your home will work out CHF 637,237.20 cheaper than renting over the relevant time frame.",637237.2,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,27918.9,-2651093.1,1431010.0,-562438.9,860000.0,-38201.7,-747000.0,74798.3,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,0.5,10,"Buying your home will work out CHF 771,442.10 cheaper than renting over the relevant time frame.",771442.1,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,27918.9,-2785298.0,1431010.0,-696643.8,860000.0,-38201.7,-747000.0,74798.3,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,0.5,10,"Buying your home will work out CHF 911,730.70 cheaper than renting over the relevant time frame.",911730.7,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,27918.9,-2925586.6,1431010.0,-836932.4,860000.0,-38201.7,-747000.0,74798.3,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,1.0,10,"Buying your home will work out CHF 358,178.35 cheaper than renting over the relevant time frame.",358178.35,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,15933.6,-2400000.0,1431010.0,-323331.1,860000.0,-78152.75,-747000.0,34847.25,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,1.0,10,"Buying your home will work out CHF 480,914.70 cheaper than renting over the relevant time frame.",480914.7,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,15933.6,-2522736.3,1431010.0,-446067.45,860000.0,-78152.75,-747000.0,34847.25,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,1.0,10,"Buying your home will work out CHF 609,271.45 cheaper than renting over the relevant time frame.",609271.45,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,15933.6,-2651093.1,1431010.0,-574424.2,860000.0,-78152.75,-747000.0,34847.25,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,1.0,10,"Buying your home will work out CHF 743,476.35 cheaper than renting over the relevant time frame.",743476.35,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,15933.6,-2785298.0,1431010.0,-708629.1,860000.0,-78152.75,-747000.0,34847.25,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,1.0,10,"Buying your home will work out CHF 883,765.00 cheaper than renting over the relevant time frame.",883765.0,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,15933.6,-2925586.6,1431010.0,-848917.75,860000.0,-78152.75,-747000.0,34847.25,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,1.5,10,"Buying your home will work out CHF 328,938.50 cheaper than renting over the relevant time frame.",328938.5,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,3402.2,-2400000.0,1431010.0,-335862.5,860000.0,-119924.0,-747000.0,-6924.0,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,1.5,10,"Buying your home will work out CHF 451,674.80 cheaper than renting over the relevant time frame.",451674.8,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,3402.2,-2522736.3,1431010.0,-458598.8,860000.0,-119924.0,-747000.0,-6924.0,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,1.5,10,"Buying your home will work out CHF 580,031.60 cheaper than renting over the relevant time frame.",580031.6,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,3402.2,-2651093.1,1431010.0,-586955.6,860000.0,-119924.0,-747000.0,-6924.0,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,1.5,10,"Buying your home will work out CHF 714,236.50 cheaper than renting over the relevant time frame.",714236.5,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,3402.2,-2785298.0,1431010.0,-721160.5,860000.0,-119924.0,-747000.0,-6924.0,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,1.5,10,"Buying your home will work out CHF 854,525.10 cheaper than renting over the relevant time frame.",854525.1,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,3402.2,-2925586.6,1431010.0,-861449.1,860000.0,-119924.0,-747000.0,-6924.0,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,2.0,10,"Buying your home will work out CHF 298,373.10 cheaper than renting over the relevant time frame.",298373.1,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-9697.25,-2400000.0,1431010.0,-348961.95,860000.0,-163588.85,-747000.0,-50588.85,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,2.0,10,"Buying your home will work out CHF 421,109.40 cheaper than renting over the relevant time frame.",421109.4,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-9697.25,-2522736.3,1431010.0,-471698.25,860000.0,-163588.85,-747000.0,-50588.85,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,2.0,10,"Buying your home will work out CHF 549,466.20 cheaper than renting over the relevant time frame.",549466.2,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-9697.25,-2651093.1,1431010.0,-600055.05,860000.0,-163588.85,-747000.0,-50588.85,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,2.0,10,"Buying your home will work out CHF 683,671.10 cheaper than renting over the relevant time frame.",683671.1,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-9697.25,-2785298.0,1431010.0,-734259.95,860000.0,-163588.85,-747000.0,-50588.85,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,2.0,10,"Buying your home will work out CHF 823,959.70 cheaper than renting over the relevant time frame.",823959.7,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-9697.25,-2925586.6,1431010.0,-874548.55,860000.0,-163588.85,-747000.0,-50588.85,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,2.5,10,"Buying your home will work out CHF 266,429.10 cheaper than renting over the relevant time frame.",266429.1,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-23387.55,-2400000.0,1431010.0,-362652.25,860000.0,-209223.15,-747000.0,-96223.15,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,2.5,10,"Buying your home will work out CHF 389,165.40 cheaper than renting over the relevant time frame.",389165.4,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-23387.55,-2522736.3,1431010.0,-485388.55,860000.0,-209223.15,-747000.0,-96223.15,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,2.5,10,"Buying your home will work out CHF 517,522.20 cheaper than renting over the relevant time frame.",517522.2,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-23387.55,-2651093.1,1431010.0,-613745.35,860000.0,-209223.15,-747000.0,-96223.15,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,2.5,10,"Buying your home will work out CHF 651,727.10 cheaper than renting over the relevant time frame.",651727.1,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-23387.55,-2785298.0,1431010.0,-747950.25,860000.0,-209223.15,-747000.0,-96223.15,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,2.5,10,"Buying your home will work out CHF 792,015.70 cheaper than renting over the relevant time frame.",792015.7,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-23387.55,-2925586.6,1431010.0,-888238.85,860000.0,-209223.15,-747000.0,-96223.15,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,3.0,10,"Buying your home will work out CHF 233,051.40 cheaper than renting over the relevant time frame.",233051.4,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-37692.25,-2400000.0,1431010.0,-376956.95,860000.0,-256905.55,-747000.0,-143905.55,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,3.0,10,"Buying your home will work out CHF 355,787.75 cheaper than renting over the relevant time frame.",355787.75,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-37692.25,-2522736.3,1431010.0,-499693.3,860000.0,-256905.55,-747000.0,-143905.55,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,3.0,10,"Buying your home will work out CHF 484,144.50 cheaper than renting over the relevant time frame.",484144.5,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-37692.25,-2651093.1,1431010.0,-628050.05,860000.0,-256905.55,-747000.0,-143905.55,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,3.0,10,"Buying your home will work out CHF 618,349.40 cheaper than renting over the relevant time frame.",618349.4,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-37692.25,-2785298.0,1431010.0,-762254.95,860000.0,-256905.55,-747000.0,-143905.55,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,3.0,10,"Buying your home will work out CHF 758,638.00 cheaper than renting over the relevant time frame.",758638.0,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-37692.25,-2925586.6,1431010.0,-902543.55,860000.0,-256905.55,-747000.0,-143905.55,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,3.5,10,"Buying your home will work out CHF 198,183.25 cheaper than renting over the relevant time frame.",198183.25,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-52635.75,-2400000.0,1431010.0,-391900.5,860000.0,-306717.25,-747000.0,-193717.25,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,3.5,10,"Buying your home will work out CHF 320,919.55 cheaper than renting over the relevant time frame.",320919.55,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-52635.75,-2522736.3,1431010.0,-514636.8,860000.0,-306717.25,-747000.0,-193717.25,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,3.5,10,"Buying your home will work out CHF 449,276.35 cheaper than renting over the relevant time frame.",449276.35,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-52635.75,-2651093.1,1431010.0,-642993.6,860000.0,-306717.25,-747000.0,-193717.25,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,3.5,10,"Buying your home will work out CHF 583,481.20 cheaper than renting over the relevant time frame.",583481.2,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-52635.75,-2785298.0,1431010.0,-777198.45,860000.0,-306717.25,-747000.0,-193717.25,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,3.5,10,"Buying your home will work out CHF 723,769.85 cheaper than renting over the relevant time frame.",723769.85,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-52635.75,-2925586.6,1431010.0,-917487.1,860000.0,-306717.25,-747000.0,-193717.25,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,4.0,10,"Buying your home will work out CHF 161,765.55 cheaper than renting over the relevant time frame.",161765.55,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-68243.35,-2400000.0,1431010.0,-407508.05,860000.0,-358742.5,-747000.0,-245742.5,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,4.0,10,"Buying your home will work out CHF 284,501.85 cheaper than renting over the relevant time frame.",284501.85,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-68243.35,-2522736.3,1431010.0,-530244.35,860000.0,-358742.5,-747000.0,-245742.5,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,4.0,10,"Buying your home will work out CHF 412,858.65 cheaper than renting over the relevant time frame.",412858.65,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-68243.35,-2651093.1,1431010.0,-658601.15,860000.0,-358742.5,-747000.0,-245742.5,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,4.0,10,"Buying your home will work out CHF 547,063.50 cheaper than renting over the relevant time frame.",547063.5,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-68243.35,-2785298.0,1431010.0,-792806.0,860000.0,-358742.5,-747000.0,-245742.5,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,4.0,10,"Buying your home will work out CHF 687,352.15 cheaper than renting over the relevant time frame.",687352.15,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-68243.35,-2925586.6,1431010.0,-933094.65,860000.0,-358742.5,-747000.0,-245742.5,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,4.5,10,"Buying your home will work out CHF 123,737.60 cheaper than renting over the relevant time frame.",123737.6,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-84541.05,-2400000.0,1431010.0,-423805.75,860000.0,-413068.15,-747000.0,-300068.15,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,4.5,10,"Buying your home will work out CHF 246,473.90 cheaper than renting over the relevant time frame.",246473.9,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-84541.05,-2522736.3,1431010.0,-546542.05,860000.0,-413068.15,-747000.0,-300068.15,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,4.5,10,"Buying your home will work out CHF 374,830.70 cheaper than renting over the relevant time frame.",374830.7,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-84541.05,-2651093.1,1431010.0,-674898.85,860000.0,-413068.15,-747000.0,-300068.15,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,4.5,10,"Buying your home will work out CHF 509,035.60 cheaper than renting over the relevant time frame.",509035.6,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-84541.05,-2785298.0,1431010.0,-809103.75,860000.0,-413068.15,-747000.0,-300068.15,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,4.5,10,"Buying your home will work out CHF 649,324.20 cheaper than renting over the relevant time frame.",649324.2,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-84541.05,-2925586.6,1431010.0,-949392.35,860000.0,-413068.15,-747000.0,-300068.15,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,5.0,10,"Buying your home will work out CHF 84,036.30 cheaper than renting over the relevant time frame.",84036.3,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-101555.85,-2400000.0,1431010.0,-440820.6,860000.0,-469784.3,-747000.0,-356784.3,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,5.0,10,"Buying your home will work out CHF 206,772.60 cheaper than renting over the relevant time frame.",206772.6,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-101555.85,-2522736.3,1431010.0,-563556.9,860000.0,-469784.3,-747000.0,-356784.3,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,5.0,10,"Buying your home will work out CHF 335,129.40 cheaper than renting over the relevant time frame.",335129.4,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-101555.85,-2651093.1,1431010.0,-691913.7,860000.0,-469784.3,-747000.0,-356784.3,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,5.0,10,"Buying your home will work out CHF 469,334.25 cheaper than renting over the relevant time frame.",469334.25,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-101555.85,-2785298.0,1431010.0,-826118.55,860000.0,-469784.3,-747000.0,-356784.3,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,5.0,10,"Buying your home will work out CHF 609,622.90 cheaper than renting over the relevant time frame.",609622.9,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-101555.85,-2925586.6,1431010.0,-966407.2,860000.0,-469784.3,-747000.0,-356784.3,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,5.5,10,"Buying your home will work out CHF 42,596.55 cheaper than renting over the relevant time frame.",42596.55,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-119315.75,-2400000.0,1431010.0,-458580.45,860000.0,-528983.9,-747000.0,-415983.9,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,5.5,10,"Buying your home will work out CHF 165,332.90 cheaper than renting over the relevant time frame.",165332.9,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-119315.75,-2522736.3,1431010.0,-581316.8,860000.0,-528983.9,-747000.0,-415983.9,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,5.5,10,"Buying your home will work out CHF 293,689.65 cheaper than renting over the relevant time frame.",293689.65,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-119315.75,-2651093.1,1431010.0,-709673.55,860000.0,-528983.9,-747000.0,-415983.9,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,5.5,10,"Buying your home will work out CHF 427,894.55 cheaper than renting over the relevant time frame.",427894.55,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-119315.75,-2785298.0,1431010.0,-843878.45,860000.0,-528983.9,-747000.0,-415983.9,1653000,
2400000,2.4,747000,1.08,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,5.5,10,"Buying your home will work out CHF 568,183.20 cheaper than renting over the relevant time frame.",568183.2,BUY,167735.3,240000.0,221990.0,0.0,0.0,629725.3,-119315.75,-2925586.6,1431010.0,-984167.1,860000.0,-528983.9,-747000.0,-415983.9,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,0.0,10,"Buying your home will work out CHF 410,710.95 cheaper than renting over the relevant time frame.",410710.95,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,38447.55,-2400000.0,1431010.0,-297710.95,860000.0,0.0,-747000.0,113000.0,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,0.0,10,"Buying your home will work out CHF 533,447.25 cheaper than renting over the relevant time frame.",533447.25,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,38447.55,-2522736.3,1431010.0,-420447.25,860000.0,0.0,-747000.0,113000.0,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,0.0,10,"Buying your home will work out CHF 661,804.05 cheaper than renting over the relevant time frame.",661804.05,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,38447.55,-2651093.1,1431010.0,-548804.05,860000.0,0.0,-747000.0,113000.0,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,0.0,10,"Buying your home will work out CHF 796,008.95 cheaper than renting over the relevant time frame.",796008.95,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,38447.55,-2785298.0,1431010.0,-683008.95,860000.0,0.0,-747000.0,113000.0,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,0.0,10,"Buying your home will work out CHF 936,297.55 cheaper than renting over the relevant time frame.",936297.55,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,38447.55,-2925586.6,1431010.0,-823297.55,860000.0,0.0,-747000.0,113000.0,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,0.5,10,"Buying your home will work out CHF 383,969.75 cheaper than renting over the relevant time frame.",383969.75,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,26987.05,-2400000.0,1431010.0,-309171.45,860000.0,-38201.7,-747000.0,74798.3,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,0.5,10,"Buying your home will work out CHF 506,706.05 cheaper than renting over the relevant time frame.",506706.05,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,26987.05,-2522736.3,1431010.0,-431907.75,860000.0,-38201.7,-747000.0,74798.3,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,0.5,10,"Buying your home will work out CHF 635,062.85 cheaper than renting over the relevant time frame.",635062.85,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,26987.05,-2651093.1,1431010.0,-560264.55,860000.0,-38201.7,-747000.0,74798.3,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,0.5,10,"Buying your home will work out CHF 769,267.75 cheaper than renting over the relevant time frame.",769267.75,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,26987.05,-2785298.0,1431010.0,-694469.45,860000.0,-38201.7,-747000.0,74798.3,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,0.5,10,"Buying your home will work out CHF 909,556.35 cheaper than renting over the relevant time frame.",909556.35,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,26987.05,-2925586.6,1431010.0,-834758.05,860000.0,-38201.7,-747000.0,74798.3,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,1.0,10,"Buying your home will work out CHF 356,004.00 cheaper than renting over the relevant time frame.",356004.0,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,15001.75,-2400000.0,1431010.0,-321156.75,860000.0,-78152.75,-747000.0,34847.25,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,1.0,10,"Buying your home will work out CHF 478,740.35 cheaper than renting over the relevant time frame.",478740.35,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,15001.75,-2522736.3,1431010.0,-443893.1,860000.0,-78152.75,-747000.0,34847.25,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,1.0,10,"Buying your home will work out CHF 607,097.10 cheaper than renting over the relevant time frame.",607097.1,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,15001.75,-2651093.1,1431010.0,-572249.85,860000.0,-78152.75,-747000.0,34847.25,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,1.0,10,"Buying your home will work out CHF 741,302.00 cheaper than renting over the relevant time frame.",741302.0,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,15001.75,-2785298.0,1431010.0,-706454.75,860000.0,-78152.75,-747000.0,34847.25,1653000,
2400000,2.4,747000,1.1,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,1.0,10,"Buying your home will work out CHF 881,590.65 cheaper than renting over the relevant time frame.",881590.65,BUY,170841.5,240000.0,221990.0,0.0,0.0,632831.5,15001.75,-2925586.6,1431010.0,-846743.4,860000.0,-78152.75,-747000.0,34847.25,1653000,
